
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             751 |             766 |           Short |           1.811  |         16564.0 |         16547.3 |     Take profit |           29.99
      000000002 |             795 |             796 |            Long |           1.862  |         16545.8 |         16543.8 |       Stop loss |          -3.724
      000000003 |             825 |             826 |            Long |           1.851  |         16536.0 |         16533.7 |       Stop loss |          -4.257
      000000004 |             857 |             865 |           Short |           1.836  |         16545.0 |         16546.6 |       Stop loss |          -2.938
      000000005 |             911 |             922 |            Long |           1.826  |         16540.3 |         16535.0 |       Stop loss |          -9.678
      000000006 |             959 |             962 |           Short |           1.802  |         16553.1 |         16555.4 |       Stop loss |          -4.145
      000000007 |            1006 |            1007 |           Short |           1.788  |         16558.2 |         16562.4 |       Stop loss |           -7.51
      000000008 |            1086 |            1087 |           Short |           1.766  |         16583.8 |         16585.5 |       Stop loss |          -3.002
      000000009 |            1116 |            1120 |           Short |           1.755  |         16590.3 |         16588.3 |       Stop loss |            3.51
      000000010 |            1228 |            1229 |           Short |           1.754  |         16606.5 |         16608.6 |       Stop loss |          -3.683
      000000011 |            1395 |            1396 |           Short |           1.742  |         16611.7 |         16612.5 |       Stop loss |          -1.394
      000000012 |            1511 |            1512 |            Long |            1.74  |         16551.8 |         16559.2 |       Stop loss |          12.876
      000000013 |            1556 |            1558 |            Long |           1.758  |         16561.6 |         16559.2 |       Stop loss |          -4.219
      000000014 |            1598 |            1615 |            Long |           1.744  |         16568.5 |         16585.1 |     Take profit |          28.898
      000000015 |            1648 |            1651 |           Short |            1.79  |         16575.9 |         16577.7 |       Stop loss |          -3.222
      000000016 |            1686 |            1687 |           Short |            1.77  |         16660.8 |         16663.0 |       Stop loss |          -3.894
      000000017 |            1758 |            1759 |            Long |           1.762  |         16615.7 |         16613.7 |       Stop loss |          -3.524
      000000018 |            1888 |            1889 |           Short |            1.74  |         16719.9 |         16721.6 |       Stop loss |          -2.958
      000000019 |            2006 |            2008 |           Short |            1.73  |         16716.0 |         16718.3 |       Stop loss |          -3.979
