
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             751 |             765 |           Short |           1.811  |        16563.84 |        16562.46 |       Stop loss | 7.748816250002371
      000000002 |             815 |             816 |            Long |           1.827  |        16545.98 |        16539.05 |       Stop loss | -6.047370000002393
      000000003 |             897 |             921 |            Long |           1.816  |        16542.56 |        16540.45 |       Stop loss | 6.719356175994734
      000000004 |            1003 |            1006 |           Short |           1.826  |        16564.26 |         16573.6 |       Stop loss | -6.044060000002392
      000000005 |            1036 |            1038 |           Short |           1.814  |        16571.26 |        16576.39 |       Stop loss | -6.004340000002376
      000000006 |            1104 |            1114 |           Short |           1.801  |        16593.33 |        16598.77 |       Stop loss | -0.7529728859961397
      000000007 |            1184 |            1189 |           Short |           1.798  |        16614.28 |        16609.53 |       Stop loss | 8.664152055997693
      000000008 |            1447 |            1458 |           Short |           1.813  |        16619.88 |        16610.76 |       Stop loss | 16.54999588199999
      000000009 |            1667 |            1668 |           Short |           1.843  |        16615.71 |        16619.44 |       Stop loss | -6.1187599999994635
      000000010 |            1931 |            1932 |           Short |           1.818  |        16743.23 |        16752.53 |       Stop loss | -6.090300000003968
      000000011 |            2311 |            2313 |            Long |           1.813  |        16691.63 |        16691.44 |       Stop loss | 2.902043717996283
      000000012 |            2595 |            2596 |           Short |           1.814  |        16724.27 |        16728.75 |       Stop loss | -6.058760000000264
      000000013 |            2840 |            2842 |            Long |           1.805  |        16712.79 |        16708.34 |       Stop loss | -5.149044080004969
      000000014 |            3073 |            3085 |            Long |             1.8  |        16670.09 |        16685.53 |       Stop loss | 33.266912399996365
      000000015 |            3223 |            3225 |           Short |           1.855  |        16710.34 |        16719.71 |       Stop loss | -3.676231580000058
      000000016 |            3385 |            3393 |            Long |           1.849  |        16712.47 |        16713.83 |       Stop loss | 6.945003013995552
      000000017 |            3617 |            3620 |            Long |           1.861  |        16716.56 |        16710.38 |       Stop loss | -6.215740000000271
      000000018 |            3712 |            3715 |           Short |           1.848  |        16729.52 |        16731.52 |       Stop loss | -0.896893536000367
      000000019 |            3760 |            3761 |           Short |           1.843  |        16760.71 |         16772.0 |       Stop loss | -6.174050000004023
      000000020 |            3906 |            3909 |            Long |           1.846  |        16636.05 |        16633.17 |       Stop loss | 2.6616292560032964
      000000021 |            4276 |            4280 |           Short |           1.845  |         16682.5 |        16684.45 |       Stop loss | -3.461603760002763
      000000022 |            4416 |            4423 |           Short |           1.835  |        16715.06 |         16701.6 |       Stop loss | 27.067362010002615
      000000023 |            4576 |            4579 |           Short |           1.866  |        16873.51 |        16860.59 |       Stop loss | 24.647273723998538
      000000024 |            4960 |            4961 |            Long |           1.914  |         16837.5 |        16833.42 |       Stop loss | -6.45017999999805
      000000025 |            5075 |            5079 |            Long |           1.904  |        16826.99 |         16810.0 |       Stop loss | -6.416480000004987
      000000026 |            5238 |            5239 |            Long |           1.894  |        16814.81 |        16806.27 |       Stop loss | -6.363840000001102
      000000027 |            5449 |            5451 |           Short |           1.865  |        16969.93 |        16985.91 |       Stop loss | 3.202272140003406
      000000028 |            5977 |            5982 |            Long |           1.887  |        16827.55 |         16822.3 |       Stop loss | -6.086590205997695
      000000029 |            6202 |            6203 |            Long |           1.878  |        16810.23 |         16802.2 |       Stop loss | -6.310080000001093
      000000030 |            6409 |            6412 |           Short |           1.865  |        16825.25 |        16831.21 |       Stop loss | -5.324478020000279
      000000031 |            6611 |            6613 |            Long |           1.858  |        16801.43 |        16796.41 |       Stop loss | -6.242880000001082
      000000032 |            6808 |            6810 |            Long |           1.844  |        16828.25 |        16824.54 |       Stop loss | -6.214279999998122
      000000033 |            6851 |            6853 |            Long |           1.834  |        16814.44 |        16808.16 |       Stop loss | -6.162239999994395
      000000034 |            7031 |            7036 |           Short |           1.819  |         16860.2 |        16861.63 |       Stop loss | -1.6035248979984935
