
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000020 |            2322 |            2327 |            Long |           1.821  |         16693.1 |         16695.9 |       Stop loss |           5.099
      000000021 |            2399 |            2401 |            Long |           1.827  |         16723.8 |         16731.1 |       Stop loss |          13.337
      000000022 |            2484 |            2485 |            Long |           1.853  |         16706.1 |         16704.0 |       Stop loss |          -3.891
      000000023 |            2535 |            2541 |           Short |           1.846  |         16706.0 |         16708.0 |       Stop loss |          -3.692
      000000024 |            2574 |            2575 |           Short |           1.837  |         16724.2 |         16725.8 |       Stop loss |          -2.939
      000000025 |            2751 |            2756 |           Short |           1.831  |         16728.0 |         16729.6 |       Stop loss |           -2.93
      000000026 |            2802 |            2804 |            Long |           1.828  |         16710.5 |         16708.5 |       Stop loss |          -3.656
      000000027 |            2910 |            2914 |            Long |           1.825  |         16676.1 |         16696.8 |     Take profit |          30.441
      000000028 |            2954 |            2956 |            Long |           1.606  |         16673.4 |         16673.5 |       Stop loss |           0.161
      000000029 |            3000 |            3003 |           Short |           1.607  |         16670.4 |         16669.0 |       Stop loss |            2.25
      000000030 |            3139 |            3149 |           Short |           1.609  |         16687.8 |         16684.1 |       Stop loss |           5.953
      000000031 |            3178 |            3180 |            Long |           1.621  |         16679.5 |         16678.7 |       Stop loss |          -1.297
      000000032 |            3361 |            3376 |           Short |           1.614  |         16728.3 |         16710.9 |     Take profit |          27.002
      000000033 |            3410 |            3412 |           Short |           1.423  |         16698.3 |         16700.0 |       Stop loss |          -2.419
      000000034 |            3452 |            3455 |            Long |           1.416  |         16724.1 |         16735.0 |       Stop loss |          15.434
      000000035 |            3501 |            3502 |            Long |           1.444  |         16726.1 |         16726.2 |       Stop loss |           0.144
      000000036 |            3552 |            3559 |            Long |           1.444  |         16719.8 |         16719.9 |       Stop loss |           0.144
      000000037 |            3621 |            3622 |            Long |           1.446  |         16707.3 |         16704.2 |       Stop loss |          -4.483
      000000038 |            3707 |            3709 |           Short |           1.437  |         16718.8 |         16721.2 |       Stop loss |          -3.449
      000000039 |            3810 |            3811 |            Long |           1.438  |         16637.4 |         16633.3 |       Stop loss |          -5.896
      000000040 |            3852 |            3853 |           Short |           1.425  |         16655.9 |         16660.7 |       Stop loss |           -6.84
      000000041 |            3976 |            3979 |           Short |           1.415  |         16630.0 |         16631.9 |       Stop loss |          -2.689
      000000042 |            4122 |            4126 |            Long |           1.409  |         16652.2 |         16651.1 |       Stop loss |           -1.55
      000000043 |            4176 |            4178 |            Long |           1.405  |         16665.1 |         16663.1 |       Stop loss |           -2.81
      000000044 |            4226 |            4241 |            Long |           1.401  |         16651.6 |         16659.3 |       Stop loss |          10.788
      000000045 |            4290 |            4292 |            Long |           1.419  |         16670.4 |         16668.6 |       Stop loss |          -2.554
      000000046 |            4416 |            4417 |           Short |           1.411  |         16704.9 |         16706.5 |       Stop loss |          -2.258
      000000047 |            4549 |            4550 |            Long |           1.399  |         16806.3 |         16808.5 |       Stop loss |           3.078
      000000048 |            4593 |            4594 |            Long |             1.4  |         16859.4 |         16860.0 |       Stop loss |            0.84
      000000049 |            4767 |            4772 |            Long |           1.402  |         16847.0 |         16847.1 |       Stop loss |            0.14
      000000050 |            4817 |            4818 |            Long |             1.4  |         16880.9 |         16883.2 |       Stop loss |            3.22
      000000051 |            4936 |            4939 |            Long |           1.409  |         16831.8 |         16839.2 |       Stop loss |          10.427
      000000052 |            5060 |            5063 |           Short |           1.429  |         16823.1 |         16821.5 |       Stop loss |           2.286
      000000053 |            5108 |            5109 |            Long |           1.433  |         16817.0 |         16819.0 |       Stop loss |           2.866
      000000054 |            5181 |            5183 |           Short |            1.44  |         16801.4 |         16802.2 |       Stop loss |          -1.152
      000000055 |            5349 |            5350 |            Long |           1.434  |         16847.7 |         16845.0 |       Stop loss |          -3.872
      000000056 |            5386 |            5387 |            Long |           1.421  |         16918.2 |         16916.0 |       Stop loss |          -3.126
      000000057 |            5426 |            5427 |            Long |           1.415  |         16917.9 |         16918.9 |       Stop loss |           1.415
      000000058 |            5457 |            5458 |           Short |           1.415  |         16955.3 |         16944.3 |       Stop loss |          15.565
      000000059 |            5549 |            5550 |            Long |           1.452  |         16837.1 |         16836.8 |       Stop loss |          -0.436
      000000060 |            5649 |            5651 |           Short |           1.453  |         16818.4 |         16820.5 |       Stop loss |          -3.051
      000000061 |            5704 |            5705 |           Short |           1.447  |         16825.1 |         16822.2 |       Stop loss |           4.196
      000000062 |            5847 |            5851 |            Long |           1.454  |         16827.4 |         16825.0 |       Stop loss |           -3.49
      000000063 |            5889 |            5896 |           Short |           1.448  |         16827.8 |         16821.2 |       Stop loss |           9.557
      000000064 |            5998 |            6005 |           Short |           1.466  |         16818.5 |         16819.8 |       Stop loss |          -1.906
      000000065 |            6069 |            6074 |           Short |           1.461  |         16834.6 |         16836.3 |       Stop loss |          -2.484
      000000066 |            6226 |            6234 |            Long |           1.459  |         16807.0 |         16814.9 |       Stop loss |          11.526
      000000067 |            6284 |            6285 |           Short |           1.481  |         16795.4 |         16797.0 |       Stop loss |           -2.37
      000000068 |            6387 |            6391 |           Short |           1.475  |         16815.7 |         16813.8 |       Stop loss |           2.803
