
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             643 |             648 |           Short |           1.815  |         16531.5 |         16534.1 |       Stop loss |          -4.719
      000000002 |             677 |             682 |           Short |           1.805  |         16538.4 |         16538.0 |       Stop loss |           0.722
      000000003 |             682 |             684 |           Short |           1.807  |         16538.0 |         16539.9 |       Stop loss |          -3.433
      000000004 |             715 |             717 |           Short |             1.8  |         16542.5 |         16544.4 |       Stop loss |           -3.42
      000000005 |             756 |             766 |           Short |           1.793  |         16548.9 |         16552.2 |       Stop loss |          -5.917
      000000006 |             809 |             815 |            Long |           1.783  |         16539.1 |         16539.8 |       Stop loss |           1.248
      000000007 |             846 |             851 |           Short |           1.785  |         16545.6 |         16543.2 |       Stop loss |           4.284
      000000008 |             864 |             870 |           Short |           1.793  |         16546.5 |         16548.6 |       Stop loss |          -3.765
      000000009 |             931 |             948 |            Long |           1.787  |         16534.4 |         16542.3 |       Stop loss |          14.117
      000000010 |             960 |             962 |           Short |           1.811  |         16553.0 |         16555.4 |       Stop loss |          -4.346
      000000011 |            1013 |            1016 |           Short |           1.802  |         16558.2 |         16558.0 |       Stop loss |            0.36
      000000012 |            1075 |            1077 |           Short |           1.802  |         16570.0 |         16572.3 |       Stop loss |          -4.145
      000000013 |            1108 |            1109 |           Short |           1.793  |         16585.0 |         16586.7 |       Stop loss |          -3.048
      000000014 |            1199 |            1200 |           Short |           1.786  |         16594.3 |         16596.0 |       Stop loss |          -3.036
      000000015 |            1320 |            1322 |           Short |            1.78  |         16597.6 |         16599.3 |       Stop loss |          -3.026
      000000016 |            1354 |            1355 |            Long |           1.776  |         16587.1 |         16585.5 |       Stop loss |          -2.842
      000000017 |            1482 |            1491 |            Long |           1.772  |         16577.9 |         16582.0 |       Stop loss |           7.265
      000000018 |            1555 |            1558 |            Long |           1.787  |         16561.7 |         16559.2 |       Stop loss |          -4.467
      000000019 |            1672 |            1673 |           Short |           1.774  |         16608.2 |         16610.0 |       Stop loss |          -3.193
      000000020 |            1807 |            1808 |           Short |           1.764  |         16646.5 |         16648.7 |       Stop loss |          -3.881
      000000021 |            1879 |            1880 |           Short |           1.749  |         16718.1 |         16718.4 |       Stop loss |          -0.525
      000000022 |            1917 |            1918 |           Short |           1.748  |         16722.8 |         16724.6 |       Stop loss |          -3.146
      000000023 |            1958 |            1959 |           Short |            1.74  |         16739.3 |         16740.8 |       Stop loss |           -2.61
      000000024 |            2174 |            2176 |           Short |           1.737  |         16730.0 |         16729.4 |       Stop loss |           1.042
      000000025 |            2246 |            2254 |            Long |           1.741  |         16709.7 |         16707.8 |       Stop loss |          -3.308
      000000026 |            2365 |            2367 |           Short |           1.735  |         16709.4 |         16711.4 |       Stop loss |           -3.47
      000000027 |            2434 |            2438 |           Short |           1.727  |         16726.2 |         16729.1 |       Stop loss |          -5.008
      000000028 |            2511 |            2527 |            Long |            1.72  |         16708.8 |         16708.3 |       Stop loss |           -0.86
      000000029 |            2578 |            2579 |           Short |           1.717  |         16714.6 |         16715.3 |       Stop loss |          -1.202
      000000030 |            2817 |            2818 |            Long |           1.717  |         16698.7 |         16698.3 |       Stop loss |          -0.687
      000000031 |            2903 |            2904 |            Long |           1.718  |         16678.0 |         16676.3 |       Stop loss |          -2.921
      000000032 |            2984 |            2986 |            Long |           1.714  |         16659.6 |         16665.2 |       Stop loss |           9.598
      000000033 |            3005 |            3006 |            Long |            1.73  |         16679.0 |         16677.9 |       Stop loss |          -1.903
      000000034 |            3085 |            3092 |           Short |           1.726  |         16685.9 |         16682.7 |       Stop loss |           5.523
      000000035 |            3112 |            3116 |           Short |           1.735  |         16686.7 |         16684.9 |       Stop loss |           3.123
      000000036 |            3123 |            3131 |           Short |           1.741  |         16686.6 |         16686.7 |       Stop loss |          -0.174
