
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             751 |             760 |           Short |           1.811  |        16563.84 |        16558.06 |       Stop loss | 10.747153125001317
      000000002 |             797 |             799 |            Long |           1.832  |        16545.52 |        16541.27 |       Stop loss | -2.188503536003409
      000000003 |             833 |             835 |            Long |           1.828  |         16545.7 |        16546.07 |       Stop loss | 0.8321403319990641
      000000004 |             872 |             874 |           Short |           1.829  |        16557.27 |         16558.3 |       Stop loss | -1.5101028759941981
      000000005 |             905 |             909 |            Long |           1.827  |        16544.27 |        16546.74 |       Stop loss | 4.832676260996191
      000000006 |             957 |             958 |           Short |           1.835  |        16557.82 |        16559.99 |       Stop loss | -3.046099999999733
      000000007 |            1009 |            1015 |           Short |           1.828  |         16569.8 |        16567.61 |       Stop loss | 10.737257043998806
      000000008 |            1056 |            1057 |           Short |           1.847  |        16576.46 |        16578.87 |       Stop loss | -3.0660199999997313
      000000009 |            1104 |            1106 |           Short |           1.839  |        16593.33 |        16594.91 |       Stop loss | -2.3158398269984573
      000000010 |            1294 |            1296 |            Long |           1.834  |        16597.48 |         16601.3 |       Stop loss | 9.132564391996937
      000000011 |            1454 |            1455 |           Short |           1.849  |        16612.62 |        16614.43 |       Stop loss | -3.069339999999731
      000000012 |            1485 |            1490 |            Long |           1.846  |         16592.8 |        16589.27 |       Stop loss |          -6.516
      000000013 |            1800 |            1802 |           Short |           1.828  |        16650.28 |        16651.74 |       Stop loss | -1.0143882759957197
      000000014 |            1899 |            1900 |           Short |           1.814  |        16756.97 |        16760.69 |       Stop loss | -3.047520000000528
      000000015 |            1969 |            1970 |           Short |           1.811  |        16736.43 |        16739.85 |       Stop loss | -3.0243699999968374
      000000016 |            2394 |            2396 |           Short |           1.806  |         16735.0 |         16738.8 |       Stop loss | -1.5051492960023607
      000000017 |            2460 |            2462 |            Long |           1.806  |        16708.73 |        16707.12 |       Stop loss | -2.241094295997893
      000000018 |            2574 |            2578 |           Short |             1.8  |        16730.45 |         16723.6 |       Stop loss | 15.350355000001583
      000000019 |            2692 |            2696 |           Short |           1.827  |        16730.28 |        16730.44 |       Stop loss |          -0.292
      000000020 |            2815 |            2817 |            Long |            1.83  |        16696.75 |        16691.07 |       Stop loss | 8.929796099997148
      000000021 |            2861 |            2863 |            Long |           1.846  |        16704.09 |        16700.63 |       Stop loss | -0.42560083800228315
      000000022 |            2963 |            2964 |            Long |            1.85  |         16657.9 |        16651.42 |       Stop loss | -3.0895000000035
      000000023 |            3228 |            3230 |           Short |           1.838  |        16716.56 |        16718.52 |       Stop loss | -0.13140964799419452
      000000024 |            3387 |            3390 |            Long |           1.838  |        16710.91 |        16717.03 |       Stop loss | 12.7705103859964
      000000025 |            3563 |            3565 |            Long |            1.86  |         16725.6 |        16723.41 |       Stop loss |          -4.073
      000000026 |            3619 |            3620 |            Long |           1.853  |        16715.85 |        16710.38 |       Stop loss | -3.094509999996764
      000000027 |            3726 |            3728 |           Short |           1.846  |        16735.11 |        16740.14 |       Stop loss | 0.7138389700019471
      000000028 |            3774 |            3775 |            Long |            1.85  |        16703.38 |        16686.75 |       Stop loss | -3.0895000000035
      000000029 |            3808 |            3809 |            Long |           1.851  |        16644.01 |        16638.32 |       Stop loss | -3.072659999999731
      000000030 |            3916 |            3918 |            Long |           1.847  |        16638.94 |        16631.06 |       Stop loss | -3.0660199999997313
      000000031 |            3965 |            3966 |            Long |           1.842  |        16629.57 |         16626.8 |       Stop loss | -3.057719999999732
      000000032 |            4184 |            4185 |           Short |           1.832  |        16671.12 |        16673.57 |       Stop loss |          -4.488
      000000033 |            4275 |            4276 |           Short |           1.823  |        16681.37 |         16684.1 |       Stop loss | -3.0444100000034484
      000000034 |            4363 |            4364 |            Long |           1.819  |         16661.7 |         16658.0 |       Stop loss | -3.037730000003441
      000000035 |            4422 |            4423 |           Short |            1.81  |        16696.97 |         16701.6 |       Stop loss | -3.0226999999968394
      000000036 |            4492 |            4493 |           Short |           1.801  |        16732.91 |        16735.67 |       Stop loss | -3.007670000003407
      000000037 |            4557 |            4558 |           Short |           1.782  |        16862.37 |        16877.36 |       Stop loss | -3.011580000004149
      000000038 |            4803 |            4804 |           Short |           1.775  |        16875.61 |        16879.59 |       Stop loss | -2.9997499999976753
      000000039 |            4954 |            4955 |            Long |           1.773  |        16841.21 |        16839.03 |       Stop loss | -2.978640000000516
      000000040 |            5043 |            5048 |            Long |           1.769  |        16829.42 |        16834.45 |       Stop loss | 15.737024000001131
      000000041 |            5140 |            5143 |            Long |           1.797  |        16826.18 |        16824.56 |       Stop loss |          -2.911
      000000042 |            5246 |            5247 |            Long |           1.795  |         16804.8 |        16800.16 |       Stop loss | -3.0156000000005223
      000000043 |            5285 |            5286 |           Short |           1.785  |        16843.55 |        16845.89 |       Stop loss |          -4.177
      000000044 |            5388 |            5389 |           Short |           1.771  |        16905.28 |        16913.88 |       Stop loss |         -15.231
      000000045 |            5428 |            5429 |           Short |           1.743  |        16919.12 |        16921.81 |       Stop loss | -2.9456700000040583
      000000046 |            5547 |            5549 |            Long |           1.746  |        16841.19 |        16836.38 |       Stop loss |          -8.398
      000000047 |            5583 |            5586 |            Long |           1.735  |        16799.03 |        16807.45 |       Stop loss | 15.179608689999805
      000000048 |            5735 |            5736 |           Short |           1.756  |        16859.84 |        16864.06 |       Stop loss | -2.9676399999977003
      000000049 |            5860 |            5863 |            Long |           1.753  |        16837.15 |        16838.51 |       Stop loss | 6.618870467001074
      000000050 |            5964 |            5966 |            Long |           1.766  |        16826.14 |        16822.79 |       Stop loss |          -5.916
      000000051 |            6222 |            6223 |            Long |           1.756  |        16817.26 |        16813.86 |       Stop loss | -2.9500799999941227
      000000052 |            6335 |            6336 |            Long |           1.752  |        16807.26 |        16802.25 |       Stop loss | -2.943359999994136
      000000053 |            6546 |            6550 |            Long |           1.745  |        16820.81 |        16822.41 |       Stop loss | 4.096415419996502
      000000054 |            6596 |            6597 |            Long |           1.756  |        16791.33 |        16786.93 |       Stop loss | -2.950080000000511
      000000055 |            6642 |            6643 |            Long |           1.752  |        16777.72 |        16775.36 |       Stop loss |          -4.135
      000000056 |            6799 |            6800 |            Long |           1.739  |        16828.53 |         16820.0 |       Stop loss | -2.9215200000005064
      000000057 |            6911 |            6912 |           Short |           1.732  |        16842.45 |        16844.89 |       Stop loss | -2.909760000000504
      000000058 |            6957 |            6960 |           Short |           1.724  |        16869.11 |        16865.91 |       Stop loss | 6.160912260001991
      000000059 |            7129 |            7130 |            Long |           1.738  |         16839.4 |        16837.61 |       Stop loss | -2.9198400000005056
      000000060 |            7252 |            7253 |           Short |           1.731  |         16862.5 |         16869.0 |       Stop loss | -2.925389999997733
      000000061 |            7346 |            7348 |            Long |           1.729  |        16831.65 |        16829.75 |       Stop loss |          -3.285
      000000062 |            7380 |            7383 |            Long |           1.723  |        16835.32 |        16834.55 |       Stop loss | 7.177816408996293
      000000063 |            7502 |            7505 |            Long |           1.737  |        16818.06 |        16818.99 |       Stop loss | 1.7855022509962255
      000000064 |            7594 |            7595 |            Long |           1.743  |        16789.48 |        16786.19 |       Stop loss |          -5.734
      000000065 |            7672 |            7674 |            Long |           1.733  |        16794.09 |        16791.65 |       Stop loss | -2.9114400000005047
      000000066 |            7789 |            7792 |            Long |           1.729  |        16782.98 |         16782.7 |       Stop loss | 0.8670658360005983
      000000067 |            7940 |            7945 |            Long |           1.736  |        16728.85 |        16732.18 |       Stop loss |           5.781
      000000068 |            7976 |            7977 |            Long |           1.745  |        16738.17 |        16730.13 |       Stop loss | -2.914149999996953
      000000069 |            8288 |            8289 |           Short |           1.729  |        16846.07 |        16850.77 |       Stop loss |          -8.126
      000000070 |            8320 |            8321 |           Short |           1.713  |        16854.29 |        16856.88 |       Stop loss |          -4.437
      000000071 |            8358 |            8359 |           Short |           1.706  |        16851.58 |        16856.26 |       Stop loss | -2.883139999997766
      000000072 |            8556 |            8561 |           Short |            1.69  |        16955.94 |        16944.92 |       Stop loss |          18.624
      000000073 |            8598 |            8599 |           Short |           1.721  |        16976.29 |        16979.45 |       Stop loss | -2.9257000000012523
      000000074 |            8697 |            8698 |           Short |           1.716  |         16971.8 |        16976.66 |       Stop loss | -2.9172000000012486
      000000075 |            8960 |            8961 |            Long |           1.715  |        16938.09 |        16935.17 |       Stop loss | -2.898349999997754
      000000076 |            9104 |            9114 |           Short |           1.709  |        16947.01 |        16948.78 |       Stop loss | -1.8365580510037727
      000000077 |            9183 |            9185 |            Long |           1.707  |        16927.53 |        16926.11 |       Stop loss | -1.6435439819983622
      000000078 |            9228 |            9237 |            Long |           1.705  |        16926.69 |        16930.08 |       Stop loss |            5.78
      000000079 |            9300 |            9302 |            Long |           1.716  |        16917.37 |        16915.42 |       Stop loss | -2.9000399999977526
      000000080 |            9481 |            9484 |            Long |           1.711  |        16916.83 |        16916.17 |       Stop loss | -0.46509257500589596
      000000081 |            9642 |            9644 |            Long |            1.71  |        16919.61 |        16918.59 |       Stop loss | -1.7305695900023057
      000000082 |            9758 |            9759 |           Short |           1.705  |        16933.26 |        16936.36 |       Stop loss | -2.88145000000397
      000000083 |            9834 |            9836 |           Short |           1.699  |         16941.5 |        16946.13 |       Stop loss |          -7.866
      000000084 |           10090 |           10095 |           Short |           1.685  |        16948.35 |        16947.59 |       Stop loss | 2.132301784998399
      000000085 |           10235 |           10236 |            Long |           1.691  |        16923.09 |        16920.45 |       Stop loss | -2.8577899999977854
      000000086 |           10308 |           10313 |           Short |           1.684  |        16941.39 |        16940.74 |       Stop loss | 2.772192380001972
      000000087 |           10522 |           10524 |           Short |           1.688  |        16945.36 |        16951.73 |       Stop loss | -2.852719999997789
      000000088 |           10579 |           10581 |           Short |           1.683  |        16950.95 |        16951.75 |       Stop loss |          -1.346
      000000089 |           10650 |           10651 |           Short |           1.679  |        16963.18 |         16964.9 |       Stop loss | -2.8543000000012215
      000000090 |           10727 |           10733 |            Long |           1.677  |         16935.3 |        16937.32 |       Stop loss |           3.388
      000000091 |           10841 |           10846 |            Long |           1.684  |        16924.81 |        16925.25 |       Stop loss | 0.837453199998461
      000000092 |           10979 |           10980 |           Short |           1.683  |        16952.44 |         16959.0 |       Stop loss | -2.8611000000012248
      000000093 |           11104 |           11107 |            Long |            1.68  |        16932.37 |        16934.05 |       Stop loss | 5.571320160000468
      000000094 |           11279 |           11280 |            Long |            1.69  |        16927.25 |        16925.34 |       Stop loss | -2.8560999999977867
      000000095 |           11464 |           11465 |           Short |            1.68  |        16978.27 |        16986.03 |       Stop loss | -2.8560000000012224
      000000096 |           11681 |           11683 |           Short |            1.65  |        17234.94 |        17234.14 |       Stop loss |            1.32
      000000097 |           11801 |           11802 |           Short |           1.652  |        17236.47 |         17241.7 |       Stop loss | -2.841439999995913
      000000098 |           12094 |           12096 |           Short |           1.647  |        17239.52 |         17240.9 |       Stop loss | 1.8880137449961039
      000000099 |           12128 |           12130 |           Short |            1.65  |        17243.28 |        17244.44 |       Stop loss | 0.48819209999910523
      000000100 |           12167 |           12169 |           Short |           1.648  |        17266.25 |        17263.12 |       Stop loss | 5.80738720000023
      000000101 |           12474 |           12475 |           Short |           1.654  |        17315.28 |        17318.45 |       Stop loss | -2.8614199999992778
      000000102 |           12597 |           12601 |           Short |           1.645  |        17359.26 |         17358.0 |       Stop loss |           2.073
      000000103 |           12634 |           12635 |           Short |           1.646  |        17378.34 |         17385.2 |       Stop loss | -2.8640400000026345
      000000104 |           12721 |           12722 |            Long |           1.648  |        17307.52 |        17291.75 |       Stop loss | -2.8510399999992804
      000000105 |           12909 |           12910 |            Long |           1.658  |         17150.6 |         17128.0 |       Stop loss | -2.8517599999958985
      000000106 |           13101 |           13102 |            Long |           1.649  |        17195.23 |        17190.17 |       Stop loss | -2.8362800000019197
      000000107 |           13357 |           13358 |            Long |           1.644  |        17197.09 |        17189.15 |       Stop loss | -2.8276800000019136
      000000108 |           13418 |           13423 |            Long |           1.639  |        17199.98 |        17204.96 |       Stop loss | 8.259455314003102
      000000109 |           13519 |           13520 |           Short |           1.647  |        17264.37 |         17268.2 |       Stop loss | -2.849309999999281
      000000110 |           13610 |           13613 |           Short |           1.641  |        17270.88 |        17271.28 |       Stop loss | 1.8431662770013135
      000000111 |           13829 |           13830 |           Short |           1.644  |        17272.41 |        17289.89 |       Stop loss |         -28.737
      000000112 |           14066 |           14069 |           Short |           1.584  |        17385.78 |        17379.71 |       Stop loss | 14.32331999999931
