
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             751 |             753 |           Short |           1.056  |        28418.34 |        28434.77 |       Stop loss |          -17.35
      000000002 |             786 |             788 |           Short |           1.035  |        28484.21 |        28487.57 |       Stop loss | -1.1884397849986634
      000000003 |             840 |             842 |           Short |           1.034  |        28485.97 |        28507.11 |       Stop loss |         -21.859
      000000004 |             872 |             875 |           Short |           1.009  |        28523.23 |        28526.04 |       Stop loss |          -2.835
      000000005 |             946 |             951 |            Long |           1.008  |        28462.49 |        28463.12 |       Stop loss |           0.635
      000000006 |            1001 |            1007 |            Long |           1.011  |        28420.38 |        28406.48 |       Stop loss |         -14.053
      000000007 |            1047 |            1049 |            Long |           0.996  |        28411.03 |         28410.0 |       Stop loss | 5.774840867999126
      000000008 |            1279 |            1285 |            Long |           1.002  |        28410.36 |        28431.06 |       Stop loss | 21.258991115996434
      000000009 |            1374 |            1376 |           Short |           1.023  |        28465.97 |        28464.42 |       Stop loss | 1.7532777569994904
      000000010 |            1459 |            1460 |            Long |           1.026  |        28410.18 |        28404.05 |       Stop loss | -2.913840000000149
      000000011 |            1580 |            1586 |            Long |           1.024  |        28383.51 |        28381.58 |       Stop loss |          -1.976
      000000012 |            1691 |            1692 |            Long |           1.023  |        28352.08 |        28341.34 |       Stop loss | -2.9053200000001485
      000000013 |            1889 |            1890 |            Long |           1.029  |        28105.54 |         28060.0 |       Stop loss | -2.8914900000013475
      000000014 |            1931 |            1935 |            Long |           1.026  |        28122.86 |        28122.07 |       Stop loss | 8.32765314600106
      000000015 |            2312 |            2313 |            Long |           1.041  |         27937.0 |        27933.17 |       Stop loss |          -3.987
      000000016 |            2391 |            2392 |           Short |           1.028  |        28168.67 |        28179.33 |       Stop loss | -2.8989600000034406
      000000017 |            2531 |            2532 |            Long |            1.04  |        27761.57 |         27746.1 |       Stop loss | -2.8911999999987894
      000000018 |            2608 |            2609 |            Long |           1.039  |        27718.29 |        27712.64 |       Stop loss | -2.8780300000004533
      000000019 |            2658 |            2659 |            Long |           1.037  |        27682.34 |        27655.26 |       Stop loss | -2.8724900000004525
      000000020 |            2834 |            2836 |           Short |            1.03  |        27796.75 |        27827.39 |       Stop loss |         -31.559
      000000021 |            2951 |            2952 |           Short |           0.977  |        28319.95 |        28323.49 |       Stop loss |          -3.459
      000000022 |            3094 |            3100 |            Long |           0.977  |        28236.78 |        28281.69 |     Take profit |           27.59
      000000023 |            3143 |            3144 |            Long |           1.008  |         28182.3 |        28172.68 |       Stop loss |          -9.697
      000000024 |            3176 |            3180 |            Long |           0.999  |        28125.78 |        28153.99 |     Take profit |          28.102
      000000025 |            3212 |            3214 |            Long |           1.029  |         28139.1 |        28154.94 |       Stop loss | 41.028103809000655
      000000026 |            3284 |            3285 |            Long |           1.075  |        28087.98 |        28054.79 |       Stop loss |         -35.679
      000000027 |            3317 |            3318 |            Long |           1.039  |        28024.29 |        28020.53 |       Stop loss |          -3.907
