
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             756 |             757 |           Short |           4.159  |         7213.03 |         7216.11 |       Stop loss |          -12.81
      000000002 |             810 |             811 |           Short |           4.102  |         7219.62 |         7220.62 |       Stop loss | -2.953440000001045
      000000003 |             851 |             852 |            Long |           4.096  |         7207.44 |          7205.9 |       Stop loss | -2.949119999997318
      000000004 |             908 |             909 |           Short |           4.074  |          7225.0 |         7226.55 |       Stop loss | -2.9332800000010373
      000000005 |             959 |             961 |           Short |           4.059  |         7229.49 |         7233.18 |       Stop loss | -2.9224800000010336
      000000006 |            1004 |            1010 |           Short |            4.05  |          7225.0 |          7222.9 |       Stop loss | 12.100877550001087
      000000007 |            1052 |            1055 |           Short |           4.094  |         7235.55 |         7237.61 |       Stop loss |          -8.434
      000000008 |            1195 |            1198 |            Long |           4.065  |         7225.01 |          7224.0 |       Stop loss | -0.25433485499977454
      000000009 |            1292 |            1297 |            Long |           4.063  |         7226.07 |         7226.05 |       Stop loss | 2.711053001999826
      000000010 |            1414 |            1418 |            Long |           4.098  |         7184.29 |         7189.49 |       Stop loss |           21.31
      000000011 |            1545 |            1548 |            Long |           4.186  |          7186.2 |         7184.48 |       Stop loss |            -7.2
      000000012 |            1640 |            1644 |            Long |           4.174  |         7155.03 |         7159.96 |       Stop loss |          20.578
      000000013 |            1733 |            1736 |            Long |           4.268  |         7142.12 |         7142.15 |       Stop loss | 17.990879059999866
      000000014 |            1795 |            1796 |            Long |           4.348  |         7135.54 |         7133.21 |       Stop loss |         -10.131
      000000015 |            1844 |            1845 |            Long |           4.306  |         7133.53 |         7130.39 |       Stop loss | -3.0572600000001566
      000000016 |            2045 |            2046 |           Short |           4.277  |         7161.12 |         7161.92 |       Stop loss | -3.0794400000010893
      000000017 |            2142 |            2143 |            Long |           4.272  |         7148.24 |         7145.35 |       Stop loss | -3.0331200000001557
      000000018 |            2257 |            2258 |            Long |           4.276  |          7120.0 |         7110.01 |       Stop loss | -3.035960000000155
      000000019 |            2376 |            2377 |            Long |           4.262  |         7122.43 |         7120.99 |       Stop loss | -3.026020000000155
      000000020 |            2431 |            2432 |            Long |           4.252  |         7117.03 |         7116.11 |       Stop loss | -3.0189200000001546
      000000021 |            2501 |            2502 |            Long |           4.323  |         6979.52 |         6968.18 |       Stop loss | -3.0261000000031455
      000000022 |            2659 |            2661 |            Long |            4.32  |         6962.75 |         6960.29 |       Stop loss | -3.0239999999992144
      000000023 |            2703 |            2704 |            Long |           4.313  |         6953.12 |          6950.5 |       Stop loss |           -11.3
