
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             751 |             752 |            Long |           1.101  |        27242.81 |        27239.11 |       Stop loss |          -4.074
      000000002 |             785 |             786 |            Long |           1.101  |        27145.72 |         27136.0 |       Stop loss | -2.983710000003044
      000000003 |             821 |             822 |            Long |           1.108  |        26878.12 |         26874.6 |       Stop loss |            -3.9
      000000004 |             852 |             853 |            Long |           1.102  |        26922.97 |        26920.28 |       Stop loss |          -2.964
      000000005 |            1032 |            1034 |           Short |           1.088  |        27183.25 |        27180.41 |       Stop loss | 27.193957248000665
      000000006 |            1239 |            1240 |            Long |           1.123  |        27060.08 |         27047.6 |       Stop loss | -3.0433300000031047
      000000007 |            1309 |            1310 |            Long |           1.127  |        26878.18 |        26840.02 |       Stop loss | -3.031629999998524
      000000008 |            1346 |            1347 |            Long |            1.12  |        26976.13 |        26967.82 |       Stop loss | -3.0240000000008154
      000000009 |            1403 |            1404 |           Short |           1.114  |        27035.75 |        27044.48 |       Stop loss | -3.007800000000811
      000000010 |            1577 |            1578 |           Short |           1.109  |        27069.99 |        27078.42 |       Stop loss | -3.0053899999990317
      000000011 |            1745 |            1746 |           Short |           1.098  |        27266.14 |        27282.95 |       Stop loss | -2.9975399999995207
      000000012 |            1863 |            1864 |           Short |            1.08  |        27628.63 |        27633.98 |       Stop loss | -2.9807999999982715
      000000013 |            1920 |            1921 |           Short |           1.066  |        27924.38 |         27950.0 |       Stop loss | -2.974139999997053
      000000014 |            1979 |            1980 |           Short |           1.062  |        27952.19 |         27965.0 |       Stop loss | -2.973600000003091
      000000015 |            2256 |            2258 |           Short |           1.052  |         28130.1 |        28133.93 |       Stop loss |          -4.029
      000000016 |            2341 |            2342 |            Long |           1.053  |         27970.4 |        27962.01 |       Stop loss | -2.9484000000030646
      000000017 |            2384 |            2385 |            Long |           1.059  |        27734.77 |        27721.21 |       Stop loss | -2.9334300000004623
      000000018 |            2417 |            2418 |            Long |           1.054  |        27776.48 |        27761.49 |       Stop loss | -2.930119999998773
      000000019 |            2492 |            2493 |            Long |           1.066  |        27385.99 |        27381.51 |       Stop loss | -2.9208400000017067
      000000020 |            2563 |            2564 |            Long |           1.069  |        27236.04 |        27230.04 |       Stop loss |          -6.414
      000000021 |            2755 |            2756 |           Short |           1.036  |        27908.23 |        27913.25 |       Stop loss |          -5.201
      000000022 |            2860 |            2861 |           Short |           1.017  |        28280.86 |        28306.63 |       Stop loss | -2.8781099999980757
      000000023 |            3161 |            3162 |            Long |           1.028  |        27888.69 |        27884.01 |       Stop loss | -2.8681199999971576
      000000024 |            3326 |            3327 |            Long |           1.038  |        27537.28 |         27523.5 |       Stop loss | -2.8545000000000003
      000000025 |            3462 |            3463 |           Short |            1.02  |        27943.88 |        27961.53 |       Stop loss | -2.8457999999971797
      000000026 |            3495 |            3497 |            Long |           1.024  |        27742.41 |         27740.0 |       Stop loss | 13.285564415998758
      000000027 |            3602 |            3603 |           Short |           1.026  |        28082.18 |        28090.44 |       Stop loss | -2.8830600000013438
      000000028 |            3760 |            3761 |            Long |           1.037  |        27717.01 |        27700.06 |       Stop loss | -2.87248999999668
      000000029 |            3953 |            3954 |            Long |           1.031  |        27782.32 |        27776.89 |       Stop loss | -2.8661799999987996
      000000030 |            4035 |            4036 |           Short |           1.022  |        27940.72 |         27965.0 |       Stop loss |         -24.814
      000000031 |            4310 |            4312 |           Short |           1.004  |        27691.98 |        27679.68 |       Stop loss |          12.349
      000000032 |            4348 |            4349 |           Short |           1.009  |        27935.94 |        27970.84 |       Stop loss | -2.815110000000881
      000000033 |            4495 |            4496 |           Short |           1.001  |        28068.93 |        28112.95 |       Stop loss | -2.8128100000013108
      000000034 |            4745 |            4746 |           Short |           0.997  |        28114.66 |        28127.94 |       Stop loss | -2.8015700000013055
      000000035 |            4785 |            4786 |           Short |           0.987  |        28302.12 |        28307.84 |       Stop loss |          -5.646
      000000036 |            4949 |            4950 |           Short |           0.985  |        28181.32 |        28188.38 |       Stop loss | -2.7776999999997134
      000000037 |            5068 |            5070 |            Long |           0.987  |        28044.28 |        28032.72 |       Stop loss |          -11.41
      000000038 |            5159 |            5160 |           Short |           0.974  |        28073.33 |        28079.93 |       Stop loss | -2.736939999997732
      000000039 |            5247 |            5248 |            Long |           0.973  |         28010.0 |        27998.77 |       Stop loss | -2.724399999999292
      000000040 |            5295 |            5296 |            Long |            0.97  |        28010.13 |         27995.0 |       Stop loss | -2.715999999999294
      000000041 |            5419 |            5420 |           Short |           0.961  |         28202.4 |        28228.85 |       Stop loss |         -25.418
      000000042 |            5651 |            5652 |            Long |           0.935  |        28150.26 |         28065.0 |       Stop loss | -2.636699999999728
      000000043 |            5731 |            5732 |            Long |           0.933  |        28126.26 |         28100.0 |       Stop loss |         -24.501
      000000044 |            5860 |            5862 |           Short |           0.906  |        28154.55 |        28154.96 |       Stop loss | 1.9252853339987779
      000000045 |            6068 |            6069 |           Short |           0.901  |        28383.02 |        28398.66 |       Stop loss |         -14.092
      000000046 |            6140 |            6142 |           Short |           0.878  |        28649.08 |        28638.43 |       Stop loss | 25.72391442400431
      000000047 |            6263 |            6264 |            Long |           0.913  |        28403.37 |         28383.5 |       Stop loss | -2.592920000000133
      000000048 |            6422 |            6423 |            Long |           0.956  |        27037.57 |        27034.36 |       Stop loss |          -3.069
      000000049 |            6490 |            6492 |            Long |           0.945  |        27250.01 |        27262.08 |       Stop loss | 13.875678810000881
      000000050 |            6545 |            6547 |            Long |           0.964  |        27149.39 |        27160.87 |       Stop loss | 11.29192775200153
