
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             751 |             766 |           Short |           1.811  |         16564.0 |         16547.3 |     Take profit |           29.99
      000000002 |             795 |             796 |            Long |           1.862  |         16545.8 |         16543.8 |       Stop loss | -3.072299999995936
      000000003 |             825 |             826 |            Long |           1.852  |         16536.0 |         16533.7 |       Stop loss | -3.0558000000026952
      000000004 |             865 |             870 |           Short |            1.84  |         16546.6 |         16548.6 |       Stop loss | -2.8605560000034167
      000000005 |             904 |             922 |            Long |            1.83  |         16535.2 |         16535.0 |       Stop loss | 6.30612509999457
      000000006 |             954 |             957 |           Short |           1.836  |         16539.4 |         16541.0 |       Stop loss | -2.4857787599963195
      000000007 |            1014 |            1016 |           Short |           1.824  |         16554.7 |         16558.0 |       Stop loss | -2.289904319995316
      000000008 |            1065 |            1071 |           Short |           1.812  |         16577.8 |         16574.9 |       Stop loss | 5.513354280003696
      000000009 |            1143 |            1146 |           Short |           1.815  |         16591.2 |         16590.9 |       Stop loss | 0.800578350007072
      000000010 |            1192 |            1193 |           Short |            1.81  |         16600.4 |         16602.7 |       Stop loss | -3.0045999999997366
      000000011 |            1283 |            1285 |            Long |             1.8  |         16594.2 |         16591.9 |       Stop loss | -2.806974000002083
      000000012 |            1428 |            1431 |           Short |           1.789  |         16596.8 |         16598.4 |       Stop loss | -2.79024963000424
      000000013 |            1500 |            1501 |            Long |           1.781  |         16575.2 |         16576.2 |       Stop loss | 4.349326669995244
      000000014 |            1641 |            1642 |           Short |           1.783  |         16579.0 |         16582.6 |       Stop loss | -2.777717870000077
      000000015 |            1674 |            1675 |           Short |           1.763  |         16669.8 |         16672.9 |       Stop loss | -2.944210000003335
      000000016 |            1745 |            1746 |           Short |           1.756  |         16633.2 |         16634.9 |       Stop loss | -2.9149599999997444
      000000017 |            1822 |            1823 |           Short |           1.744  |         16652.7 |         16651.5 |       Stop loss | 3.549214400001685
      000000018 |            1897 |            1898 |           Short |           1.739  |         16711.0 |         16713.1 |       Stop loss | -2.9041299999969636
      000000019 |            1967 |            1970 |           Short |           1.725  |         16738.1 |         16735.6 |       Stop loss | 6.256092000000354
      000000020 |            2060 |            2063 |           Short |           1.733  |         16726.8 |         16719.0 |       Stop loss | 13.73970924000015
      000000021 |            2134 |            2135 |            Long |           1.754  |         16708.7 |         16706.0 |       Stop loss | -2.755323520005164
      000000022 |            2245 |            2246 |            Long |           1.744  |         16708.9 |         16709.6 |       Stop loss | 1.6199144000004162
      000000023 |            2374 |            2377 |           Short |            1.74  |         16718.2 |         16720.0 |       Stop loss | -2.734949399995894
      000000024 |            2419 |            2423 |           Short |           1.729  |         16727.4 |         16728.3 |       Stop loss | -0.4713254000004127
      000000025 |            2486 |            2492 |            Long |           1.725  |         16709.9 |         16714.8 |       Stop loss | 8.501403749997099
      000000026 |            2533 |            2545 |            Long |           1.736  |         16706.5 |         16707.0 |       Stop loss | 3.175144000002678
      000000027 |            2586 |            2597 |           Short |           1.735  |         16721.0 |         16721.3 |       Stop loss | 3.3455310999947145
      000000028 |            2752 |            2756 |           Short |           1.735  |         16728.0 |         16729.8 |       Stop loss | -2.8974499999969705
      000000029 |            2834 |            2836 |            Long |           1.726  |         16709.0 |         16707.8 |       Stop loss | -0.1226495600035123
      000000030 |            2916 |            2919 |            Long |           1.722  |         16698.6 |         16696.9 |       Stop loss | -2.875498920003083
      000000031 |            2969 |            2971 |            Long |           1.716  |         16651.1 |         16652.5 |       Stop loss | 3.1480706399997143
      000000032 |            3042 |            3046 |            Long |           1.714  |         16677.1 |         16676.1 |       Stop loss | -1.4873920599941775
      000000033 |            3077 |            3082 |            Long |           1.708  |         16663.7 |         16671.4 |       Stop loss | 14.23213204000135
      000000034 |            3178 |            3180 |            Long |           1.727  |         16679.5 |         16678.7 |       Stop loss | 2.64529771000419
      000000035 |            3329 |            3330 |            Long |           1.723  |         16710.5 |         16706.1 |       Stop loss | -2.7069363800035062
      000000036 |            3364 |            3376 |           Short |           1.711  |         16725.6 |         16708.3 |     Take profit |          28.625
      000000037 |            3411 |            3415 |            Long |           1.761  |         16698.7 |         16700.1 |       Stop loss | 2.517913019995707
      000000038 |            3447 |            3451 |           Short |           1.757  |         16725.0 |         16721.2 |       Stop loss | 7.428754130000914
      000000039 |            3510 |            3519 |           Short |           1.764  |         16731.9 |         16728.9 |       Stop loss | 7.457133599999579
      000000040 |            3562 |            3574 |            Long |           1.774  |         16717.4 |         16728.0 |       Stop loss | 19.029733479997244
      000000041 |            3605 |            3610 |            Long |           1.803  |         16713.6 |         16714.4 |       Stop loss | 2.0344330800043826
      000000042 |            3731 |            3732 |           Short |           1.799  |         16732.1 |         16733.7 |       Stop loss | -2.830186800004576
      000000043 |            3788 |            3789 |            Long |           1.796  |         16666.7 |         16672.5 |       Stop loss | 10.475313679997155
      000000044 |            3947 |            3948 |            Long |           1.817  |         16601.8 |         16601.1 |       Stop loss | -1.0180469299956785
      000000045 |            4058 |            4065 |            Long |           1.807  |         16622.1 |         16634.0 |       Stop loss | 21.569129010002825
      000000046 |            4100 |            4102 |           Short |           1.837  |         16651.8 |         16646.3 |       Stop loss | 12.005970680003447
      000000047 |            4222 |            4224 |            Long |           1.854  |         16647.6 |         16650.8 |       Stop loss | 6.182607959997069
      000000048 |            4289 |            4290 |           Short |           1.857  |         16669.8 |         16671.3 |       Stop loss | -2.538426149999319
      000000049 |            4342 |            4350 |            Long |           1.848  |         16660.2 |         16666.6 |       Stop loss | 11.888498160000454
      000000050 |            4478 |            4479 |           Short |           1.856  |         16730.7 |         16733.0 |       Stop loss | -3.099519999996759
      000000051 |            4562 |            4563 |           Short |           1.827  |         16893.3 |         16894.1 |       Stop loss | -0.5283501300057469
      000000052 |            4730 |            4732 |           Short |           1.824  |         16857.4 |         16858.7 |       Stop loss | -1.4330255999963266
      000000053 |            4794 |            4796 |           Short |           1.817  |         16850.2 |         16851.8 |       Stop loss | -2.8799631699979544
      000000054 |            4865 |            4875 |           Short |           1.806  |         16859.9 |         16848.1 |       Stop loss | 21.88039434000481
