
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             751 |             760 |           Short |           1.811  |        16563.84 |        16558.06 |       Stop loss | 10.747153125001317
      000000002 |             817 |             818 |            Long |           1.832  |        16545.46 |        16541.16 |       Stop loss | -3.022799999996001
      000000003 |             900 |             904 |            Long |           1.827  |        16544.93 |        16542.78 |       Stop loss | -2.56605438599885
      000000004 |             989 |             990 |           Short |           1.819  |        16577.68 |        16581.29 |       Stop loss | -3.0195399999997354
      000000005 |            1020 |            1022 |           Short |           1.815  |        16566.52 |        16568.12 |       Stop loss | -2.7345461549974424
      000000006 |            1090 |            1091 |           Short |           1.806  |        16597.61 |        16603.89 |       Stop loss | -2.997959999999737
      000000007 |            1161 |            1162 |           Short |             1.8  |        16605.93 |        16609.37 |       Stop loss |          -6.192
      000000008 |            1450 |            1454 |           Short |           1.788  |        16616.41 |        16614.23 |       Stop loss | 6.399042804003489
      000000009 |            1546 |            1549 |            Long |           1.804  |        16570.04 |        16567.59 |       Stop loss | -2.9946399999997375
      000000010 |            1668 |            1672 |           Short |           1.794  |        16618.44 |        16619.39 |       Stop loss | 0.6608360460000986
      000000011 |            1714 |            1715 |           Short |           1.792  |        16646.69 |        16650.56 |       Stop loss | -2.9747199999997394
      000000012 |            1819 |            1820 |           Short |           1.785  |        16654.94 |        16660.49 |       Stop loss | -2.980950000003377
      000000013 |            2175 |            2182 |           Short |            1.77  |        16745.13 |        16738.32 |       Stop loss | 15.746882879998703
      000000014 |            2239 |            2240 |            Long |           1.802  |        16718.03 |        16714.29 |       Stop loss | -3.0093399999968535
      000000015 |            2292 |            2294 |            Long |           1.798  |        16703.17 |        16704.54 |       Stop loss | 4.044225218000152
      000000016 |            2329 |            2330 |            Long |           1.805  |        16699.99 |         16697.0 |       Stop loss | -3.0143500000034145
      000000017 |            2712 |            2720 |           Short |           1.797  |        16729.35 |        16730.47 |       Stop loss | 2.6548518599939417
      000000018 |            2769 |            2770 |           Short |             1.8  |        16740.74 |         16743.0 |       Stop loss |          -4.068
      000000019 |            2846 |            2849 |            Long |           1.797  |        16707.21 |        16709.68 |       Stop loss | 11.030880906000457
      000000020 |            2945 |            2946 |            Long |           1.819  |        16684.53 |        16679.01 |       Stop loss | -3.0377299999968237
      000000021 |            3235 |            3237 |           Short |           1.809  |         16721.9 |        16722.59 |       Stop loss | 1.9140721470063944
      000000022 |            3469 |            3470 |           Short |            1.81  |        16746.33 |        16749.26 |       Stop loss | -3.0226999999968394
      000000023 |            3730 |            3731 |           Short |           1.806  |        16739.47 |        16742.28 |       Stop loss | -3.0160199999968462
      000000024 |            3838 |            3839 |            Long |           1.807  |        16674.46 |        16671.14 |       Stop loss | -3.0176899999968443
      000000025 |            3918 |            3920 |            Long |           1.806  |        16632.11 |        16631.82 |       Stop loss |          -0.524
      000000026 |            4265 |            4266 |           Short |           1.801  |        16673.45 |        16679.35 |       Stop loss | -3.007669999996855
      000000027 |            4382 |            4385 |            Long |           1.797  |        16663.04 |        16666.09 |       Stop loss | 6.385053677994507
      000000028 |            4474 |            4475 |           Short |             1.8  |        16736.95 |        16754.52 |       Stop loss | -3.005999999996857
      000000029 |            4603 |            4605 |           Short |            1.78  |        16876.71 |         16875.0 |       Stop loss | 4.704116359999098
      000000030 |            4926 |            4931 |            Long |           1.792  |        16840.52 |        16839.03 |       Stop loss | 0.010355967998504639
      000000031 |            5162 |            5164 |            Long |           1.794  |        16822.16 |        16819.66 |       Stop loss | -3.0139200000005224
      000000032 |            5237 |            5238 |            Long |            1.79  |        16810.16 |        16804.02 |       Stop loss | -3.007200000000521
      000000033 |            5482 |            5483 |            Long |           1.778  |        16873.29 |        16857.98 |       Stop loss | -3.00482000000414
      000000034 |            5533 |            5534 |            Long |           1.777  |         16831.9 |        16828.05 |       Stop loss | -2.985360000000517
      000000035 |            5903 |            5904 |            Long |           1.772  |        16830.13 |        16828.27 |       Stop loss | -2.9769600000005156
      000000036 |            6003 |            6004 |            Long |           1.767  |        16828.11 |         16826.4 |       Stop loss | -2.968560000000514
      000000037 |            6299 |            6300 |            Long |           1.764  |        16807.53 |         16804.8 |       Stop loss | -2.9635200000005133
      000000038 |            6405 |            6409 |           Short |           1.756  |        16828.35 |        16827.74 |       Stop loss | 1.681245323996889
      000000039 |            6612 |            6613 |            Long |           1.762  |         16800.8 |        16796.41 |       Stop loss | -2.960160000000513
      000000040 |            6715 |            6717 |           Short |           1.752  |         16849.3 |         16847.0 |       Stop loss | 9.313229040001868
      000000041 |            6966 |            6968 |           Short |           1.766  |        16870.16 |         16870.4 |       Stop loss | -0.2946818239980494
      000000042 |            7497 |            7498 |            Long |            1.77  |        16822.77 |        16821.06 |       Stop loss | -2.9736000000005154
      000000043 |            7603 |            7606 |            Long |           1.768  |        16798.07 |        16796.36 |       Stop loss | 2.333570823999762
      000000044 |            7955 |            7956 |            Long |           1.778  |        16736.83 |        16734.81 |       Stop loss | -2.9692600000033638
      000000045 |            7990 |            7992 |            Long |           1.775  |        16715.29 |         16710.0 |       Stop loss | 0.0324860500007162
      000000046 |            8141 |            8142 |           Short |           1.764  |        16828.25 |         16830.8 |       Stop loss | -2.9635200000005133
      000000047 |            8318 |            8319 |           Short |           1.755  |        16857.12 |        16859.67 |       Stop loss | -2.965950000004086
      000000048 |            8397 |            8398 |           Short |           1.742  |        16933.59 |         16943.6 |       Stop loss | -2.9439799999977185
      000000049 |            8431 |            8432 |           Short |           1.735  |        16952.14 |        16955.77 |       Stop loss | -2.9495000000012626
      000000050 |            8924 |            8928 |            Long |           1.731  |        16942.48 |        16941.22 |       Stop loss |          -2.181
      000000051 |            8962 |            8970 |            Long |           1.728  |        16935.94 |        16936.99 |       Stop loss | 2.5506817920058964
