
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |             761 |             763 |           Short |           4.158  |          7213.9 |          7219.0 |       Stop loss | 7.562836511999371
      000000002 |             800 |             805 |            Long |            4.19  |         7212.74 |         7215.97 |       Stop loss | 19.015057999999836
      000000003 |             852 |             856 |            Long |           4.273  |         7206.12 |         7214.95 |     Take profit |          30.808
      000000004 |             965 |             967 |            Long |           4.393  |         7220.05 |         7220.95 |       Stop loss | 8.819922745997257
      000000005 |            1001 |            1003 |           Short |           4.427  |          7225.0 |          7223.0 |       Stop loss | 11.854797679997246
      000000006 |            1050 |            1051 |           Short |           4.471  |         7233.21 |         7236.99 |       Stop loss | -3.219120000001139
      000000007 |            1103 |            1105 |           Short |           4.454  |         7238.44 |          7238.0 |       Stop loss | 3.056766838000869
      000000008 |            1203 |            1207 |           Short |            4.47  |         7233.76 |          7232.0 |       Stop loss |           7.867
      000000009 |            1453 |            1454 |            Long |           4.527  |         7194.74 |         7192.76 |       Stop loss | -3.259439999997036
      000000010 |            1608 |            1609 |            Long |            4.53  |          7168.7 |         7167.11 |       Stop loss |          -7.203
      000000011 |            1688 |            1689 |            Long |           4.517  |         7140.82 |          7140.0 |       Stop loss |          -3.704
      000000012 |            1896 |            1897 |            Long |           4.513  |          7122.8 |          7120.0 |       Stop loss | -3.2042300000001642
      000000013 |            1949 |            1950 |            Long |           4.496  |         7128.49 |         7127.28 |       Stop loss | -3.1921600000001638
      000000014 |            2122 |            2123 |            Long |           4.468  |         7151.74 |         7149.35 |       Stop loss | -3.216959999997074
      000000015 |            2571 |            2572 |            Long |           4.569  |         6972.54 |         6971.02 |       Stop loss | -3.198299999999169
      000000016 |            2729 |            2733 |            Long |            4.56  |          6964.3 |          6966.2 |       Stop loss | 10.411720319998492
      000000017 |            2767 |            2768 |            Long |           4.608  |         6960.97 |         6960.25 |       Stop loss | -3.2255999999991616
      000000018 |            2825 |            2827 |            Long |            4.59  |          6966.6 |         6965.98 |       Stop loss |          -2.846
      000000019 |            2879 |            2880 |            Long |           4.581  |         6962.04 |         6959.95 |       Stop loss |          -9.574
      000000020 |            3013 |            3014 |            Long |           4.582  |          6897.0 |         6896.31 |       Stop loss | -3.161579999998166
      000000021 |            3276 |            3277 |           Short |            4.37  |         7209.69 |          7212.0 |       Stop loss | -3.1464000000011128
      000000022 |            3374 |            3378 |           Short |           4.354  |         7215.84 |         7212.78 |       Stop loss | 22.2881260000026
      000000023 |            3467 |            3468 |           Short |           4.389  |         7309.55 |         7314.24 |       Stop loss | -3.203969999998084
      000000024 |            4120 |            4121 |            Long |            4.37  |          7319.1 |         7315.24 |       Stop loss |         -16.868
      000000025 |            4358 |            4359 |            Long |            4.31  |         7304.34 |         7303.01 |       Stop loss |          -5.732
      000000026 |            4617 |            4619 |           Short |           4.271  |          7330.0 |         7331.28 |       Stop loss | -0.7386438239996405
      000000027 |            4764 |            4768 |           Short |           4.253  |         7355.82 |         7347.97 |     Take profit |          31.302
      000000028 |            4828 |            4829 |           Short |           4.389  |          7342.2 |          7345.0 |       Stop loss | -3.203970000002076
      000000029 |            5117 |            5119 |            Long |           4.391  |         7316.32 |         7316.12 |       Stop loss |          -0.878
      000000030 |            5175 |            5178 |            Long |           4.394  |         7305.83 |         7307.34 |       Stop loss |           6.635
      000000031 |            5275 |            5276 |            Long |           4.415  |         7315.64 |         7312.25 |       Stop loss | -3.222950000002088
      000000032 |            5504 |            5505 |           Short |            4.39  |          7336.6 |         7344.57 |       Stop loss | -3.204699999998083
      000000033 |            5971 |            5972 |           Short |           4.307  |          7455.1 |          7459.0 |       Stop loss | -3.2302500000000003
      000000034 |            6566 |            6567 |            Long |           4.305  |         7436.21 |         7414.13 |       Stop loss | -3.18569999999906
      000000035 |            6597 |            6598 |            Long |           4.293  |          7434.0 |          7430.0 |       Stop loss |         -17.172
      000000036 |            6787 |            6788 |            Long |           4.216  |         7447.96 |         7447.15 |       Stop loss | -3.11983999999908
      000000037 |            7183 |            7184 |            Long |           4.261  |          7348.1 |          7345.2 |       Stop loss | -3.110530000002015
      000000038 |            7438 |            7439 |           Short |           4.141  |         7538.55 |          7542.0 |       Stop loss |        -3.10575
      000000039 |            7489 |            7490 |           Short |            4.13  |         7535.69 |         7540.99 |       Stop loss |         -3.0975
      000000040 |            7565 |            7566 |           Short |           4.125  |         7522.44 |         7526.39 |       Stop loss |        -3.09375
      000000041 |            7717 |            7718 |           Short |           4.109  |         7529.04 |         7532.13 |       Stop loss |         -12.697
      000000042 |            7854 |            7856 |           Short |            4.04  |         7563.28 |         7561.56 |       Stop loss | 8.37877819999936
      000000043 |            8054 |            8055 |            Long |           4.089  |         7534.19 |         7532.99 |       Stop loss | -3.0667500000000003
      000000044 |            8453 |            8456 |            Long |           4.076  |         7535.93 |         7546.31 |     Take profit |          30.733
      000000045 |            8601 |            8602 |           Short |           4.086  |         7743.56 |         7755.66 |       Stop loss | -3.146219999998068
      000000046 |            8634 |            8636 |           Short |           4.062  |         7765.35 |         7761.84 |       Stop loss | 23.45447544000016
      000000047 |            8754 |            8756 |           Short |           4.081  |         7901.43 |         7898.58 |       Stop loss |          11.631
