
## START ### 

ID              | Open Time       | Close Time      | Side            | Amount          | Open Price      | Close Price     | Close Type      | Capital Change 
      000000001 |            1162 |            1614 |           Short |            0.09  |         16598.6 |         16582.6 |       Stop loss | 1.4442299999998796
      000000002 |            1883 |            1900 |           Short |            0.09  |         16717.8 |         16749.0 |       Stop loss | -2.7058724999999684
      000000003 |            2984 |            3279 |            Long |            0.09  |         16659.6 |         16730.8 |       Stop loss | 6.414120000000002
      000000004 |            3782 |            3799 |            Long |            0.09  |         16660.1 |         16623.0 |       Stop loss | -2.428830000000089
      000000005 |            7464 |            7592 |            Long |           0.089  |         16813.7 |         16773.3 |       Stop loss | -3.4480825000000257
      000000006 |            7766 |            7863 |            Long |           0.089  |         16775.7 |         16754.5 |       Stop loss | -1.8593879999999843
      000000007 |            8384 |            8400 |           Short |           0.088  |         16942.1 |         16967.7 |       Stop loss | -2.1304800000002433
      000000008 |           10503 |           11024 |           Short |           0.088  |         16942.1 |         16955.9 |       Stop loss | -1.1335940000000408
      000000009 |           12904 |           13046 |            Long |           0.087  |         17136.1 |         17184.2 |       Stop loss | 4.2221752500001495
      000000010 |           14051 |           14058 |           Short |           0.086  |         17346.4 |         17384.7 |       Stop loss | -3.1776999999997493
      000000011 |           15331 |           15348 |            Long |           0.086  |         17351.3 |         17315.6 |       Stop loss | -2.8812579999997396
      000000012 |           16726 |           16728 |            Long |           0.083  |         18000.1 |         17955.0 |       Stop loss | -3.7350000000000003
      000000013 |           21579 |           21612 |            Long |           0.071  |         20817.1 |         20961.0 |       Stop loss | 10.356148750000123
      000000014 |           22676 |           22678 |           Short |           0.071  |         21150.8 |         21195.0 |       Stop loss | -3.070963000000043
      000000015 |           22711 |           22724 |           Short |            0.07  |         21312.4 |         21295.7 |       Stop loss | 1.2738075000003302
      000000016 |           23843 |           23846 |           Short |            0.07  |         21381.3 |         21407.8 |       Stop loss | -1.8470025000000898
      000000017 |           27608 |           27629 |            Long |           0.071  |         20983.3 |         20981.8 |       Stop loss | -0.0913415000001405
      000000018 |           27816 |           27912 |            Long |           0.071  |         20910.1 |         20936.0 |       Stop loss | 1.954257250000035
      000000019 |           28509 |           28510 |           Short |           0.069  |         21632.9 |         21727.0 |       Stop loss | -3.6763372499997353
      000000020 |           30351 |           30385 |            Long |           0.065  |         22697.9 |         22698.3 |       Stop loss | 0.22777624999987894
      000000021 |           31399 |           31405 |            Long |           0.066  |         22533.4 |         22560.7 |       Stop loss | 1.983299999999952
      000000022 |           33194 |           33203 |           Short |           0.064  |         23102.8 |         23137.0 |       Stop loss | -1.8037279999998863
      000000023 |           34479 |           34484 |            Long |           0.066  |         22578.1 |         22558.1 |       Stop loss | -1.3026584999998887
      000000024 |           34590 |           34592 |            Long |           0.066  |         22328.4 |         22362.7 |       Stop loss | 2.3397165000001117
      000000025 |           36595 |           36730 |            Long |           0.065  |         22877.5 |         23088.7 |       Stop loss | 13.762596249999824
      000000026 |           37404 |           37408 |            Long |           0.066  |         22964.5 |         22940.5 |       Stop loss | -1.3137464999999866
      000000027 |           37491 |           37495 |            Long |           0.066  |         22671.3 |         22640.0 |       Stop loss | -1.9961370000000462
      000000028 |           41048 |           41053 |           Short |           0.064  |         23502.8 |         23569.5 |       Stop loss | -3.5808000000000466
      000000029 |           42847 |           42848 |            Long |           0.066  |         22644.2 |         22734.8 |       Stop loss | 6.171874499999999
      000000030 |           42849 |           42851 |            Long |           0.066  |         22806.0 |         22761.0 |       Stop loss | -2.6503785000000137
      000000031 |           46039 |           46042 |           Short |           0.062  |         24118.0 |         24150.0 |       Stop loss | -1.8674245000001028
      000000032 |           47308 |           47310 |            Long |           0.063  |         23604.2 |         23551.0 |       Stop loss | -3.1143735000001906
